mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,target
93.09556579589844,12.527508735656738,14.137726783752441,5.111337661743164,-1.4160414934158325,1.9387645721435547,0.36546197533607483,3.9250149726867676,-0.5054536461830139,-8.501660346984863,-3.840820789337158,-0.19564706087112427,speaker
