mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,target
102.48929595947266,8.628735542297363,17.99060821533203,7.740379333496094,7.6477437019348145,10.438796043395996,-0.682447612285614,-4.375856399536133,0.8953461050987244,-4.504311561584473,-4.246531963348389,0.42690157890319824,speaker
